


















Evaluating........................................................................................................................epoch: 134, time: 0.0h 4.0min 38.44445824623108sec, valid (NDCG@10: 0.5756, HR@10: 0.8118), test (NDCG@10: 0.5466, HR@10: 0.7917))
Evaluating........................................................................................................................epoch: 134, time: 0.0h 4.0min 38.44445824623108sec, valid (NDCG@10: 0.5756, HR@10: 0.8118), test (NDCG@10: 0.5466, HR@10: 0.7917))
Evaluating........................................................................................................................epoch: 134, time: 0.0h 4.0min 38.44445824623108sec, valid (NDCG@10: 0.5756, HR@10: 0.8118), test (NDCG@10: 0.5466, HR@10: 0.7917))
Evaluating........................................................................................................................epoch: 134, time: 0.0h 4.0min 38.44445824623108sec, valid (NDCG@10: 0.5756, HR@10: 0.8118), test (NDCG@10: 0.5466, HR@10: 0.7917))
Evaluating........................................................................................................................epoch: 135, time: 0.0h 4.0min 40.629236459732056sec, valid (NDCG@10: 0.5745, HR@10: 0.8114), test (NDCG@10: 0.5481, HR@10: 0.7899)
Evaluating........................................................................................................................epoch: 135, time: 0.0h 4.0min 40.629236459732056sec, valid (NDCG@10: 0.5745, HR@10: 0.8114), test (NDCG@10: 0.5481, HR@10: 0.7899)
Evaluating........................................................................................................................epoch: 135, time: 0.0h 4.0min 40.629236459732056sec, valid (NDCG@10: 0.5745, HR@10: 0.8114), test (NDCG@10: 0.5481, HR@10: 0.7899)
Evaluating........................................................................................................................epoch: 135, time: 0.0h 4.0min 40.629236459732056sec, valid (NDCG@10: 0.5745, HR@10: 0.8114), test (NDCG@10: 0.5481, HR@10: 0.7899)
Evaluating........................................................................................................................epoch: 135, time: 0.0h 4.0min 40.629236459732056sec, valid (NDCG@10: 0.5745, HR@10: 0.8114), test (NDCG@10: 0.5481, HR@10: 0.7899)
Evaluating........................................................................................................................epoch: 135, time: 0.0h 4.0min 40.629236459732056sec, valid (NDCG@10: 0.5745, HR@10: 0.8114), test (NDCG@10: 0.5481, HR@10: 0.7899)
Evaluating........................................................................................................................epoch: 135, time: 0.0h 4.0min 40.629236459732056sec, valid (NDCG@10: 0.5745, HR@10: 0.8114), test (NDCG@10: 0.5481, HR@10: 0.7899)
Evaluating........................................................................................................................epoch: 135, time: 0.0h 4.0min 40.629236459732056sec, valid (NDCG@10: 0.5745, HR@10: 0.8114), test (NDCG@10: 0.5481, HR@10: 0.7899)
Evaluating........................................................................................................................epoch: 135, time: 0.0h 4.0min 40.629236459732056sec, valid (NDCG@10: 0.5745, HR@10: 0.8114), test (NDCG@10: 0.5481, HR@10: 0.7899)
Evaluating........................................................................................................................epoch: 135, time: 0.0h 4.0min 40.629236459732056sec, valid (NDCG@10: 0.5745, HR@10: 0.8114), test (NDCG@10: 0.5481, HR@10: 0.7899)
Evaluating........................................................................................................................epoch: 135, time: 0.0h 4.0min 40.629236459732056sec, valid (NDCG@10: 0.5745, HR@10: 0.8114), test (NDCG@10: 0.5481, HR@10: 0.7899)
Evaluating........................................................................................................................epoch: 135, time: 0.0h 4.0min 40.629236459732056sec, valid (NDCG@10: 0.5745, HR@10: 0.8114), test (NDCG@10: 0.5481, HR@10: 0.7899)
Evaluating........................................................................................................................epoch: 135, time: 0.0h 4.0min 40.629236459732056sec, valid (NDCG@10: 0.5745, HR@10: 0.8114), test (NDCG@10: 0.5481, HR@10: 0.7899)
Evaluating........................................................................................................................epoch: 135, time: 0.0h 4.0min 40.629236459732056sec, valid (NDCG@10: 0.5745, HR@10: 0.8114), test (NDCG@10: 0.5481, HR@10: 0.7899)
Evaluating........................................................................................................................epoch: 135, time: 0.0h 4.0min 40.629236459732056sec, valid (NDCG@10: 0.5745, HR@10: 0.8114), test (NDCG@10: 0.5481, HR@10: 0.7899)
Evaluating........................................................................................................................epoch: 135, time: 0.0h 4.0min 40.629236459732056sec, valid (NDCG@10: 0.5745, HR@10: 0.8114), test (NDCG@10: 0.5481, HR@10: 0.7899)
Evaluating........................................................................................................................epoch: 135, time: 0.0h 4.0min 40.629236459732056sec, valid (NDCG@10: 0.5745, HR@10: 0.8114), test (NDCG@10: 0.5481, HR@10: 0.7899)
Evaluating........................................................................................................................epoch: 135, time: 0.0h 4.0min 40.629236459732056sec, valid (NDCG@10: 0.5745, HR@10: 0.8114), test (NDCG@10: 0.5481, HR@10: 0.7899)
Evaluating........................................................................................................................epoch: 135, time: 0.0h 4.0min 40.629236459732056sec, valid (NDCG@10: 0.5745, HR@10: 0.8114), test (NDCG@10: 0.5481, HR@10: 0.7899)
Evaluating........................................................................................................................epoch: 135, time: 0.0h 4.0min 40.629236459732056sec, valid (NDCG@10: 0.5745, HR@10: 0.8114), test (NDCG@10: 0.5481, HR@10: 0.7899)
Evaluating........................................................................................................................epoch: 136, time: 0.0h 4.0min 42.804253578186035sec, valid (NDCG@10: 0.5701, HR@10: 0.8118), test (NDCG@10: 0.5465, HR@10: 0.7935)
Evaluating........................................................................................................................epoch: 136, time: 0.0h 4.0min 42.804253578186035sec, valid (NDCG@10: 0.5701, HR@10: 0.8118), test (NDCG@10: 0.5465, HR@10: 0.7935)
Evaluating........................................................................................................................epoch: 136, time: 0.0h 4.0min 42.804253578186035sec, valid (NDCG@10: 0.5701, HR@10: 0.8118), test (NDCG@10: 0.5465, HR@10: 0.7935)
Evaluating........................................................................................................................epoch: 136, time: 0.0h 4.0min 42.804253578186035sec, valid (NDCG@10: 0.5701, HR@10: 0.8118), test (NDCG@10: 0.5465, HR@10: 0.7935)
Evaluating........................................................................................................................epoch: 136, time: 0.0h 4.0min 42.804253578186035sec, valid (NDCG@10: 0.5701, HR@10: 0.8118), test (NDCG@10: 0.5465, HR@10: 0.7935)
